,3a62531.cel,3a636a1.cel,3a6a4b1.cel,3a6b021.cel
203911_at,172.858670368045,188.33363014638,470.465041412534,406.751371991976
203912_s_at,173.822241596028,58.4408727376189,103.587349401876,52.8367545417563
203913_s_at,14.5970979623619,15.4368237566757,15.8756972395165,16.4843131980682
203914_x_at,24.0184798139292,28.5008815425781,44.7581502344875,64.4748583844339
203915_at,79.3040528540887,68.8159882284784,111.214767883266,96.3227579634511
203916_at,220.870746234323,280.960388225905,208.133439188181,187.202523538019
203917_at,28.5247785861045,327.157479433368,461.524253558139,71.4858713338596
203918_at,118.368297519568,76.4895966045382,64.8575253454085,60.8379789234205
203919_at,55.5227347769749,122.986963311625,129.379892257623,105.872964191726
203920_at,44.3622183436822,137.843459714072,57.8829102896605,81.5750412918378
203921_at,22.4811020135451,59.7611090640913,64.348818523846,51.7449409141874
203922_s_at,76.0490363305975,45.6279018845524,43.7908468862862,43.9802325665231
203923_s_at,157.655872855701,22.4479988835803,30.6149205094792,34.1618230360949
203924_at,40.5274282558576,66.3988838534041,29.2730976386046,36.3835883769877
203925_at,179.109800971625,30.0072659625266,20.2028761985923,33.935769710745
203926_x_at,468.270473943835,173.10955801592,185.969836186789,79.7713149452411
203927_at,451.196683165613,124.474346693259,90.9666780212309,50.6320155107366
203928_x_at,108.606475868162,181.338815016007,624.567819267075,219.817469637874
203929_s_at,29.3294112010395,94.6173862404309,808.726649148704,222.30355868392
203930_s_at,24.8282384803559,34.9024007701331,77.7345181811692,58.0052676143425
203931_s_at,587.6619452258,198.181039678353,76.6793278560527,81.2373224874796
203932_at,735.925054500027,119.2137121916,242.512459529259,159.504228447104
203933_at,156.37964167689,258.430808213417,249.695405506605,128.445165296459
203934_at,36.0652275384384,71.0302332358268,28.5269635555347,28.2721871039151
203935_at,14.7964181111479,28.3670891321139,33.865732628683,19.0136561058085
203936_s_at,144.173805954382,112.80354513538,69.8616416866683,53.0747709167471
203937_s_at,84.5972677572316,43.8495778149234,33.6677204970958,33.9669765012381
203938_s_at,191.715100933794,143.860543273061,176.990328834979,44.8666651775068
203939_at,55.9896090283135,25.8922211270871,25.161391263534,23.6487138046822
203940_s_at,30.0883085467214,46.999798444512,202.619545694851,35.9101372355801
203941_at,222.654151120293,92.1488070646088,94.8765973469256,77.2527670165545
203942_s_at,139.680142144383,77.1881623516322,23.6190058836134,91.0916853983624
203943_at,107.354814151468,75.1327724629273,187.667007898331,76.7579419455333
203944_x_at,231.93621907759,147.594005425671,132.681239340876,68.6941366448539
203945_at,83.7140423984955,134.504533003785,138.488025424655,132.939650157293
203946_s_at,19.714825894377,157.039069057999,48.3512461185277,22.5474820870703
203947_at,699.304530053185,124.426315844221,172.8523115207,75.4347638302876
203948_s_at,43.5331585660615,40.0431331584109,27.3640540320068,35.2321636305573
203949_at,41.6168597554146,28.3742265831999,32.9774271423964,30.5996686928268
203950_s_at,183.11130368286,127.922790450344,186.397948325251,116.418534251947
203951_at,20.6449766734409,2652.08325735479,24.1707045122046,25.0946604702292
203952_at,223.9338545623,175.748875010473,154.020457066841,80.9648987529408
203953_s_at,24.3139100631293,541.57989199137,19.2375604028604,18.2662051313918
203954_x_at,42.926740461024,783.710705688855,95.1418561733535,71.7766565587006
203955_at,63.8668711101714,148.409342485229,142.997291957992,96.1044711084037
203956_at,220.234853629612,90.8083636434578,95.1822347170196,64.3848611412487
203957_at,131.807320865435,73.2726700853766,59.5550132687986,50.8581190560325
203958_s_at,59.1181771478842,50.9317566412711,42.1304671437585,36.9647977456158
203959_s_at,257.454960801961,174.419234534217,190.554469137076,82.4388206083925
203960_s_at,181.994010861465,22.8942418331225,24.300764464749,23.4050552177992
203961_at,30.6567350650339,45.7253746743728,111.908936480022,121.93895496193
203962_s_at,18.2738984350678,26.318133232986,53.1974665361546,63.8398009896607
203963_at,43.9261528946335,92.8276982059596,75.0975477583597,66.3659030166672
203964_at,579.886061829769,37.8835388815247,31.5803201883206,22.8644918249336
203965_at,71.4925829676953,208.429511557254,108.938464862454,38.6617003827089
203966_s_at,596.418214530257,158.763849494915,125.67991261154,98.6233144650456
203967_at,51.8338933701455,20.1509511232767,20.662521816094,37.3863596464958
203968_s_at,143.510567830743,23.7035186760261,23.8069103019703,23.9816665321537
203969_at,25.5515678643084,31.0962512121553,17.9243319916872,22.6561948356089
203970_s_at,45.1384828605013,19.5228056019988,17.3758240858419,19.6514941006096
203971_at,72.5526057272535,41.6563384086298,16.445492858505,24.1080639549121
203972_s_at,297.914487437457,25.1191269217307,32.3300037677281,27.4780333658121
203973_s_at,36.9122723427586,982.005756534692,257.972661234359,52.8626691873866
203974_at,1011.32238405438,110.228178742885,66.3696707453808,38.3843310566426
203975_s_at,351.451930772998,111.091584966872,90.8256237588726,70.1420979523898
203976_s_at,174.558725445929,38.9671870897068,52.2970849597187,37.7844306867969
203977_at,172.678434844054,117.523178766831,93.1550407208872,65.5845200698258
203978_at,204.659876398004,104.660049154555,51.4267821851196,42.499129285372
203979_at,214.914869199632,518.218933598645,187.609752182413,152.393723111855
203980_at,24.4479981889731,49.9736942321701,24.5138362034685,39.3285323455981
203981_s_at,151.055558333513,136.251505484511,139.668910981002,29.9977430337478
203982_s_at,66.6648735371472,44.3639410953437,99.4836431108124,87.2874343423251
203983_at,140.237398323919,49.9910375147879,32.8934647027704,24.8174838195964
203984_s_at,281.036513121807,107.22454516045,152.087923013401,139.597564115721
203985_at,177.901449326216,150.611160567623,236.887493848796,127.379672606638
203986_at,30.5790171212301,52.2135059293226,54.9496288241681,42.4794984915707
203987_at,20.5912094137144,26.3567396285569,16.020349311616,28.7750866753442
203988_s_at,336.732218181878,45.7109360105651,93.9022321189534,68.837395849981
203989_x_at,14.764041024062,18.7585658296659,22.3913086624066,19.4535944568036
203990_s_at,39.9559314016506,21.8249312801335,39.6325758834007,30.4242334007777
203991_s_at,20.7534020336717,16.7259689945926,17.0408117759396,16.5974573046766
203992_s_at,79.4120381217567,43.8579981291007,41.067836347107,24.4086659073681
203993_x_at,58.6900517383622,93.9296462315076,54.4443524039776,47.3852622298473
203994_s_at,109.720383442225,119.149831607246,126.442488739285,76.69400607429
203995_at,124.140032784904,148.966842216435,199.193880762337,102.617693168029
203996_s_at,327.670386425312,167.8244412255,290.532862575848,254.175370253847
203997_at,47.066403902096,119.372420374091,51.4976377485998,57.5293885150553
203998_s_at,13.9431076668957,15.8123839140688,64.3908362197705,46.3630625873972
203999_at,27.5774197387129,41.2549890513229,1295.62064936271,1043.02566920014
204000_at,183.141744034431,154.64659855065,145.949073820583,123.511255926702
204001_at,91.6790317236462,18.5917986164051,26.9167006460921,45.7143647877926
204002_s_at,79.6177026276112,71.4553925591609,58.8334553373469,41.4104735694326
204003_s_at,160.705736060818,41.8268342940204,59.8274502295215,35.1343012865032
204004_at,143.067747619692,94.7723874281778,35.8332407057517,26.5379377331252
204005_s_at,20.6053178790004,23.8930149582661,15.3121117107965,20.2960335856129
204006_s_at,20.0455994805201,24.3313216418045,30.1033055466214,28.2470748424878
204007_at,28.1043761822563,48.894655140572,34.8912789551622,70.9119154551733
204008_at,108.961089621981,161.425314530114,189.861596254978,37.3309021275492
204009_s_at,379.558766310751,33.244371199684,174.143725303775,46.6576510796424
204010_s_at,16.0473639788313,16.6493207826204,16.6264554847082,18.285872635656
204011_at,41.7336641088518,72.5009532110608,178.732782096487,36.8697274044065
204012_s_at,151.101007318852,86.0929057740893,103.794220808052,85.1440738795626
204013_s_at,22.6720750819488,26.0807278157025,36.5424483837551,22.047548373991
204014_at,18.6624381972543,30.3488088615695,23.4223837188744,21.8605808112177
204015_s_at,59.314509123501,68.8991261046668,35.5956891397196,24.0486019759093
204016_at,129.70399115748,187.33105541931,110.168716559309,65.690770336292
204017_at,23.4146174327426,158.540867261014,72.192744812276,85.0240989318238
204018_x_at,107.951413009708,6414.92881537549,4247.91574450582,3272.23385709234
204019_s_at,32.7179888490135,113.438508738148,151.354416153058,24.1039560544406
204020_at,275.30952897499,206.80507345738,31.9610711743108,144.643936673383
204021_s_at,181.77565791123,228.600453151255,31.3541541054349,71.6160862238252
204022_at,200.631820254111,139.357760065303,37.4169895195192,31.0131381395845
204023_at,694.785436110411,27.5953611128304,55.0488599311467,29.6740198010965
204024_at,34.1149041629892,30.0398702504999,32.1020872255716,31.9987906178951
204025_s_at,129.666403156911,20.1307936325527,17.5686196652907,16.4859554426698
204026_s_at,1651.0800864496,30.3052723408676,50.8517320581674,38.4175333266017
204027_s_at,218.561236574477,82.911388862356,116.323077721914,70.6157320298616
204028_s_at,306.058995254943,390.192476544454,229.527471377494,122.440454667124
204029_at,39.0176409718528,140.890973943821,421.037747712016,217.728398827805
204030_s_at,26.6848406211971,43.2142299842691,252.109444723011,84.075235995253
204031_s_at,2981.36606954455,1030.94537317105,584.554184612115,234.015207642393
204032_at,27.7188834580745,24.1581794959075,19.2202669903295,20.7015980269808
204033_at,369.842295242546,54.2634545388954,169.401134310425,63.8365084175843
204034_at,279.706860191258,255.320422971788,156.4969395851,67.7443337205633
204035_at,18.2297499485828,21.9429409215215,247.296852371465,113.947846233181
204036_at,30.8828643592676,28.1519810644135,27.7760104786195,95.4700421263625
204037_at,45.4964176428437,26.0454585173019,37.9614225219199,87.4685100318372
204038_s_at,216.249159304336,225.181432956546,155.593230176523,175.224861647779
204039_at,78.5433890041124,299.527174113227,99.8486120678262,71.1785455004309
204040_at,76.5278783653205,141.214061288149,269.58392637711,65.4481386258112
204041_at,92.9148629199664,144.405304627976,119.75241252707,145.250076261114
204042_at,24.8574042329512,128.088563750552,211.663040952965,139.855047141024
204043_at,67.2129714275465,57.9938196840357,131.33661611283,48.4612242744827
204044_at,553.982587538375,71.9256970047121,43.9311931859215,33.0066778822887
204045_at,40.3561734707338,70.6472744975582,192.726709071761,92.8582178949975
204046_at,355.930102817636,222.95112971991,210.434456128717,76.1564852092212
204047_s_at,48.6474813680671,58.699393790678,46.8630352227138,47.3415864310286
204048_s_at,28.4403477414551,103.757607404338,29.1901668135812,23.9372497638861
204049_s_at,20.7750366561815,43.8345110159106,19.7544553514399,23.0391668730184
204050_s_at,1560.74419119101,530.635745599563,340.968841492268,166.502212900918
204051_s_at,47.1528473780731,125.745869906085,47.0151107468375,62.0438618623374
204052_s_at,16.3271175350966,20.0537436320028,17.3304951129078,23.4024028095163
204053_x_at,466.566832807737,34.0895194582482,56.9370742818705,38.8422564819045
204054_at,100.737013319961,31.9286163147559,26.1198269612015,26.1896621030173
204055_s_at,20.0916662567957,20.3330539583205,17.9012026007258,19.3292039408469
204056_s_at,364.073489029907,277.664141388792,194.389463965845,102.224493039377
204057_at,493.143441697507,75.4902853926439,66.808161196392,97.5399722372909
204058_at,59.8133077161944,16.2614034802403,15.0506246651852,17.3585432901546
204059_s_at,285.55081031786,21.1000174632889,40.5156202073562,33.5307295477863
204060_s_at,96.0284772374172,50.0112476136513,50.0729844511405,27.2142646843079
204061_at,61.0962898762523,33.1721780066441,27.649245222911,20.3815091216068
204062_s_at,74.8274522606161,25.2085134863862,230.77955214796,41.939925272913
204063_s_at,36.332815163421,39.9030365362712,114.724039884727,42.0040017913407
204064_at,395.703504839109,68.6103484889674,244.481982716312,74.2533053020388
204065_at,111.326925962604,186.939757341381,278.448077176497,243.07787961181
204066_s_at,35.5669736452626,54.2896978033267,129.271496006111,67.8204478293979
204067_at,204.693700139342,171.148045342132,210.239290615732,158.175081073538
204068_at,132.183167972625,37.8683614192712,19.632448681384,20.6589591501128
204069_at,23.8865580318602,67.7312159735819,55.8229009650962,59.4105482706053
204070_at,106.588466431734,90.5144907220271,100.307045708463,59.5641835265134
204071_s_at,20.7543177425475,15.1483795113333,16.9298055872504,19.0616365161798
204072_s_at,186.321977184338,22.026118042277,305.983059831235,28.5006597210218
204073_s_at,362.142153350035,64.4066804482687,98.9624560074323,175.673348359348
204074_s_at,239.223680609306,162.955842615155,137.034221275166,89.516541233753
204075_s_at,13.3856822958085,16.1606104657549,14.0018149885506,16.2590739278877
204076_at,93.3378196851704,104.812259990697,120.004949063948,74.909716649776
204077_x_at,56.3159914428007,103.911196084826,62.6046491954443,67.4966218919757
204078_at,20.2481619645431,78.8358887918238,42.2264475799774,32.3820015278055
204079_at,69.7198084596991,47.301562064482,40.4058854074855,30.900908647614
204080_at,391.054847074965,213.80995397992,219.128566763324,232.076880689758
204081_at,155.350767848832,60.2578039983819,788.533211986341,1644.91651856046
204082_at,475.527998974203,152.678393287601,59.8120892201513,63.4896504431485
204083_s_at,19.8249064572592,1119.45374350444,27.4272202578942,24.9490640738399
204084_s_at,106.540740435063,81.4770806093003,43.106586940423,30.9192614964484
204085_s_at,24.024463538137,14.6179777886189,23.8054313245524,19.2742944406804
204086_at,30.3178516168882,113.385070243995,77.0108547532026,47.2975183908505
204087_s_at,266.385943521571,167.871921683389,172.783981671216,92.8430821371176
204088_at,234.857221019402,182.348495661366,56.614274410904,63.0531881924669
204089_x_at,408.295113323758,138.71369689733,152.108685490322,42.9250113452112
204090_at,164.842500770503,294.943326260281,285.110917836722,68.9124011427711
204091_at,341.489215492244,59.1504730202202,75.7162540310475,48.8668081403509
204092_s_at,414.27159548853,79.5213729041095,41.7916113565488,48.3882611795513
204093_at,370.730039831053,56.6419794020949,162.278780290882,34.3439612682415
204094_s_at,78.8787526220537,33.493355060575,38.1726140127325,30.7983862003894
204095_s_at,145.484448356279,74.273728098878,71.8448817308244,37.8024938349047
204096_s_at,113.060244527507,31.6497126492002,37.039036567199,51.7296155789846
204097_s_at,88.9177625263219,66.2264962151292,51.6850769097868,34.2187003466075
204098_at,184.261178843187,34.5123814047161,50.8323582776693,73.6208738525792
204099_at,47.1424081743414,128.236533873142,381.437619955353,85.4131922388878
